File,Offset,Pointers,Japanese,English,width,height,lineheight,,
RoboDesc.opb,0xb4b4,0x1 0x1858,"/c5車/c3：アクセルレバ
ーで加速／減速。
ハンドルで曲がる。
/c7※変形可能回数３/c3
/c5人型/c3：弓を下に引
いてから離すと、
発射。ボタンを押
すと、/c5超兵器クリ
ムゾンアロー/c3を装
填。威力は高くな
いが搭載数は多い。","/c5Car/c3: Control speed with the lever and turn with the wheel.
/c7*Transformation Limit: 3/c3
/c5Human Form/c3:
  Bow: Pull and release to fire.
  Button: /c5Super Weapon Crimson Arrow/c3. It's weak, but has a lot of ammo.",114,176,16,,
RoboDesc.opb,0xb595,0x1 0x1870,超速弓兵ジーガー改,Quickdraw Archer Nu-Zieger,-1,-1,16,,
RoboDesc.opb,0xb5a8,0x1 0x1874,超速弓兵ジーガー改,|Quickdraw Archer Nu-Zieger,124,16,16,,
RoboDesc.opb,0xb5bb,0x1 0x1880,"　高速弓兵の強化
型。弓を発射する
際の熱量が微妙に
減少。連射しやす
くなった。
　超兵器クリムゾ
ンアローの爆破範
囲も、向上してい
る。","　An enhanced version of the Quickdraw Archer, There's a slight reduction in the amount of heat produced when firing the bow, making it even easier to fire rapidly.
　The blast radius of the Super Weapon Crimson Arrows has also increased.",114,176,16,,
RoboDesc.opb,0xb64a,0x1 0x1884,"/c5車/c3：アクセルレバ
ーで加速／減速。
ハンドルで曲がる。
/c7※変形可能回数３/c3
/c5人型/c3：弓を下に引
いてから離すと、
発射。ボタンを押
すと、/c5超兵器クリ
ムゾンアロー/c3を装
填。","/c5Car/c3: Control speed with the lever and turn with the wheel.
/c7*Transformation Limit: 3/c3
/c5Human Form/c3:
  Bow: Pull and release to fire.
  Button: /c5Super Weapon Crimson Arrow/c3. It's weak, but has a lot of ammo.",114,176,16,,
RoboDesc.opb,0xb70b,0x1 0x189c,神速弓兵ドゥルガー,Divine Archer Durga,-1,-1,16,,
RoboDesc.opb,0xb71e,0x1 0x18a0,神速弓兵ドゥルガー,Divine Archer Durga,124,16,16,,
RoboDesc.opb,0xb731,0x1 0x18ac,"　高速弓兵の完成
形。トータル性能
が極限まで高まっ
ている。
　超兵器クリムゾ
ンアローの爆破範
囲も、さらに向上
している。","　The final version of the Quickdraw Archer. It's overall efficiency has reached new heights. 
　The blast radius of the Super Weapon Crimson Arrows has been further extended.",114,176,16,,
RoboDesc.opb,0xb7b2,0x1 0x18b0,"/c5車/c3：アクセルレバ
ーで加速／減速。
ハンドルで曲がる。
/c7※変形可能回数３/c3
/c5人型/c3：弓を下に引
いてから離すと、
発射。ボタンを押
すと、/c5超兵器クリ
ムゾンアロー/c3を装
填。","/c5Car/c3: Control speed with the lever and turn with the wheel.
/c7*Transformation Limit: 3/c3
/c5Human Form/c3:
  Bow: Pull and release to fire.
  Button: /c5Super Weapon Crimson Arrow/c3. It's weak, but has a lot of ammo.",114,176,16,,
RoboDesc.opb,0xb873,0x1 0x18c8,剣銃士ダルタニア,Musketeer Daltania,-1,-1,16,,
RoboDesc.opb,0xb884,0x1 0x18cc,剣銃士ダルタニア,|Musketeer Daltania,124,16,16,,
RoboDesc.opb,0xb895,0x1 0x18d8,"　電子装備を持た
ない人形の中で、
最高傑作の１つに
数えられる名作。
　右手に/c5剣/c3、左手
に/c5フリントロック
式の拳銃/c3を持つ。
拳銃は弾工房のも
のと比べると旧式
だが、威力は高い。","　A feat of incredible engineering that's counted the pinnacle of mechs that don't have electronic components. 
　It holds a /c5sword/c3 in its right hand, and a /c5Flintlock Musket/c3 in its left. The musket is outdated compared to the Bullet Workshops pieces, but it's powerful.",114,176,16,,
RoboDesc.opb,0xb956,0x1 0x18dc,"　右側のレバーで
剣をふる。
　ゲキテツを左に
倒し、その後トリ
ガーを引くことで、
拳銃を撃つ。","  Right lever: Swings the sword.
  Fire the musket by pulling down the hammer, then pulling the trigger.",114,176,16,,
RoboDesc.opb,0xb9b9,0x1 0x18f4,剣銃士ダルタニア改,Musketeer Nu-Daltania,-1,-1,16,,
RoboDesc.opb,0xb9cc,0x1 0x18f8,剣銃士ダルタニア改,|Musketeer Nu-Daltania,124,16,16,,
RoboDesc.opb,0xb9df,0x1 0x1904,"　剣銃士の改良型。
電子装備を持って
いないとは思えな
いほど、その性能
は高レベル。銃の
破壊力も増した。",　An enhanced version of the Musketeer. It's performance is so impressive that one could easily forget that it doesn't have any electronic components. The destructive power of it's gun has also increased.,114,176,16,,
RoboDesc.opb,0xba4c,0x1 0x1908,"　右側のレバーで
剣をふる。
　ゲキテツを左に
倒し、その後トリ
ガーを引くことで、
拳銃を撃つ。","  Right lever: Swings the sword.
  Fire the musket by pulling down the hammer, then pulling the trigger.",114,176,16,,
RoboDesc.opb,0xbaaf,0x1 0x1920,剣銃士ダルタニアＳ,Musketeer Daltania-S,-1,-1,16,,
RoboDesc.opb,0xbac2,0x1 0x1924,剣銃士ダルタニアＳ,|Musketeer Daltania-S,124,16,16,,
RoboDesc.opb,0xbad5,0x1 0x1930,"　剣銃士の完成形。
あらゆる人形の中
でもトップクラス
の性能を持つ。",　The final version of the Musketeer. It has the highest-class performance of all mechs.,114,176,16,,
RoboDesc.opb,0xbb1c,0x1 0x1934,"　右側のレバーで
剣をふる。
　ゲキテツを左に
倒し、その後トリ
ガーを引くことで、
拳銃を撃つ。","  Right lever: Swings the sword.
  Fire the musket by pulling down the hammer, then pulling the trigger.",114,176,16,,
RoboDesc.opb,0xbb7f,0x1 0x194c,人形騎士ジベル,Knight Mech Jibel,-1,-1,16,,
RoboDesc.opb,0xbb8e,0x1 0x1950,人形騎士ジベル,|Knight Mech Jibel,124,16,16,,
RoboDesc.opb,0xbb9d,0x1 0x195c,"　４年前に開発さ
れた近代的人形騎
士。ガウスが完成
した今では、やや
型落ちした感もあ
るが、それでも依
然としてトップク
ラスの性能を持つ。
左手で盾を操り、
光弾/c5アクアペイン/c3
を発射する。","　A modern Knight Mech developed 4 years ago. Now that the Gauss has been completed, it seems a bit outdated, but it still has a top-class performance. In it's left hand it holds a shield and fires out /c5Aquapain/c3 light waves.",114,176,16,,
RoboDesc.opb,0xbc66,0x1 0x1960,"/c5車/c3：シフトレバー
で速度切り替え。
・左上・微速
・左下・中速
・右上・高速
・右下・バック
/c5人型/c3：十文字型の
レバーを左に動か
すと盾をかまえる。
回転レバーを回し
続けると光弾発射。","/c5Car/c3: Shift gears to change speed. Lower-right is reverse.
/c5Human Form/c3:
  Cross lever: Move left to shield.
  Spinner: Continually turn to fire light waves.",114,176,16,,
RoboDesc.opb,0xbd2d,0x1 0x1978,人形騎士ジェイオン,Knight Mech Jeion,-1,-1,16,,
RoboDesc.opb,0xbd40,0x1 0x197c,人形騎士ジェイオン,|Knight Mech Jeion,124,16,16,,
RoboDesc.opb,0xbd53,0x1 0x1988,"　人形騎士ジベル
の強化型。改良強
化の結果、性能が
劇的に向上し、ガ
ウスをも凌ぐ人形
となった。
　特に/c5光弾アクア
ペインの破壊力が
増している/c3。","　An enhanced version of the Knight Mech Jibel. As a result of various upgrades and improvements, it's performance has increased dramatically, making it a mech that surpasses the Gauss.
　In particular, the /c5destructive power of the Aquapain light waves has been augmented/c3.",114,176,16,,
RoboDesc.opb,0xbdf0,0x1 0x198c,"/c5車/c3：シフトレバー
で速度切り替え。
・左上・微速
・左下・中速
・右上・高速
・右下・バック
/c5人型/c3：十文字型の
レバーを左に動か
すと盾をかまえる。
回転レバーを回し
続けると光弾発射。","/c5Car/c3: Shift gears to change speed. Lower-right is reverse.
/c5Human Form/c3:
  Cross lever: Move left to shield.
  Spinner: Continually turn to fire light waves.",114,176,16,,
RoboDesc.opb,0xbeb7,0x1 0x19a4,人形騎士ジベロン,Knight Mech Jibelon,-1,-1,16,,
RoboDesc.opb,0xbec8,0x1 0x19a8,人形騎士ジベロン,|Knight Mech Jibelon,124,16,16,,
RoboDesc.opb,0xbed9,0x1 0x19b4,"　人形騎士ジベル
の最終形。究極の
人形騎士といって
もよいほど、その
性能は高いレベル
に達している。
　青白い光で剣を
包む/c5アクアウェー
ブの力が劇的に増
加/c3。発動時の攻撃
力は凄まじい。","　The final version of the Knight Mech Jibel. It's performance has reached such a high class that it's become known as the ultimate Knight Mech.
　The power of the pale-blue Aquapain light that envelops the sword has /c5been significantly strengthened/c3. Whilst activated, it's attack power is tremendous.",114,176,16,,
RoboDesc.opb,0xbfa0,0x1 0x19b8,"/c5車/c3：シフトレバー
で速度切り替え。
・左上・微速
・左下・中速
・右上・高速
・右下・バック
/c5人型/c3：十文字型の
レバーを左に動か
すと盾をかまえる。
回転レバーを回し
続けると光弾発射。","/c5Car/c3: Shift gears to change speed. Lower-right is reverse.
/c5Human Form/c3:
  Cross lever: Move left to shield.
  Spinner: Continually turn to fire light bullets.",114,176,16,,
RoboDesc.opb,0xc067,0x1 0x19d0,忍傀儡ジンガ,Shinobi Kugutsu Jinga,-1,-1,16,,
RoboDesc.opb,0xc074,0x1 0x19d4,忍傀儡ジンガ,|Shinobi Kugutsu Jinga,124,16,16,,
RoboDesc.opb,0xc081,0x1 0x19e0,"　シノビクグツと
読む。忍びの里に
のみ伝承される特
殊な人形製造技術
クグツによって製
造された。
　変化の巻物の力
でガマガエル型か
ら忍びの姿へと変
化。/c5忍術/c3と/c5手裏剣/c3
を使いこなす。","　Classed as one of the Shinobi Kugutsu's. It was created using the unique kugutsu technology only known to those from the Shinobi Village.
　It uses the power of a Transformation Scroll to change from a frog into a shinobi figure. It fights with /c5ninja techniques/c3 and /cshuriken/c3.",114,176,16,,
RoboDesc.opb,0xc14a,0x1 0x19e4,"/c5ガマ/c3：ボタンを押
し続けると/c5火炎の
術/c3。左のボタンで
忍法/c5雷神/c3。巻物を
右に引くと/c5忍変化/c3。
/c5忍/c3：レバーを左か
ら右端まで素早く
動かすと/c5手裏剣/c3。
回転レバーを回し
続けると究極忍法
/c5旋風地獄独楽/c3。","/c5Frog/c3: Hold button for /c5Flame Art/c3. Left button for /c5Thunder God/c3 ninja technique. Scroll for /c5Shinobi Mode/c3.
/c5Shinobi/c3: Move lever left to right quickly for a /c5shuriken/c3. Continually turn spinner for /c5Whirlwind Hell Top/c3.",114,176,16,,
RoboDesc.opb,0xc239,0x1 0x19fc,忍傀儡ソウガ,Shinobi Kugutsu Souga,-1,-1,16,,
RoboDesc.opb,0xc246,0x1 0x1a00,忍傀儡ソウガ,|Shinobi Kugutsu Souga,124,16,16,,
RoboDesc.opb,0xc253,0x1 0x1a0c,"　シノビクグツの
強化型。基本性能
が大きく上昇して
いる。",　An enhanced version of the Shinobi Kugutsu. It's basic performance has been greatly improved.,114,176,16,,
RoboDesc.opb,0xc290,0x1 0x1a10,"/c5ガマ/c3：ボタンを押
し続けると/c5火炎の
術/c3。左のボタンで
忍法/c5雷神/c3。巻物を
右に引くと/c5忍変化/c3。
/c5忍/c3：レバーを左か
ら右端まで素早く
動かすと/c5手裏剣/c3。
回転レバーを回し
続けると究極忍法
/c5旋風地獄独楽/c3。","/c5Frog/c3: Hold button for /c5Flame Art/c3. Left button for /c5Thunder God/c3 ninja technique. Scroll for /c5Shinobi Mode/c3.
/c5Shinobi/c3: Move lever left to right quickly for a /c5shuriken/c3. Continually turn spinner for /c5Whirlwind Hell Top/c3.",114,176,16,,
RoboDesc.opb,0xc37f,0x1 0x1a28,忍傀儡ランガ,Shinobi Kugutsu Ranga,-1,-1,16,,
RoboDesc.opb,0xc38c,0x1 0x1a2c,忍傀儡ランガ,|Shinobi Kugutsu Ranga,124,16,16,,
RoboDesc.opb,0xc399,0x1 0x1a38,"　シノビクグツの
最終形。あらゆる
性能が劇的に向上
している。",　The final version of the Shinobi Kugutsu. It's performance has been dramatically improved all-round.,114,176,16,,
RoboDesc.opb,0xc3da,0x1 0x1a3c,"/c5ガマ/c3：ボタンを押
し続けると/c5火炎の
術/c3。左のボタンで
忍法/c5雷神/c3。巻物を
右に引くと/c5忍変化/c3。
/c5忍/c3：レバーを左か
ら右端まで素早く
動かすと/c5手裏剣/c3。
回転レバーを回し
続けると究極忍法
/c5旋風地獄独楽/c3。","/c5Frog/c3: Hold button for /c5Flame Art/c3. Left button for /c5Thunder God/c3 ninja technique. Scroll for /c5Shinobi Mode/c3.
/c5Shinobi/c3: Move lever left to right quickly for a /c5shuriken/c3. Continually turn spinner for /c5Whirlwind Hell Top/c3.",114,176,16,,
RoboDesc.opb,0xc4c9,0x1 0x1a54,爆人形ランディス,Bomb Mech Landis,-1,-1,16,,
RoboDesc.opb,0xc4da,0x1 0x1a58,爆人形ランディス,|Bomb Mech Landis,124,16,16,,
RoboDesc.opb,0xc4eb,0x1 0x1a64,"　爆工房が１０年
前に製作した作業
用人形。作業用と
はいえ、爆工房ら
しく/c5爆弾の発射機
能/c3がついている。
そのため、工事現
場での爆破作業に
も使用できる。","　An industrial mech made by the Bomb Workshop over 10 years ago. Although it was made for industrial use, as one would expect from the Bomb Workshop, it's been kitted out with /c5the ability to fire out bombs/c3. Because of that, it can be used on construction sites to do demolition work.",114,176,16,,
RoboDesc.opb,0xc590,0x1 0x1a68,"　右のレバーを動
かすと、腕をふる。
　左上の爆弾を下
の発射口に放り込
むと発射。爆弾を
コクピット内に落
とさないよう注意！","  Right lever: Move to swing the arms.
  Upper-left bomb: Drop into the lower launch port to fire. Be careful not to drop the bomb inside the cockpit!",114,176,16,,
RoboDesc.opb,0xc611,0x1 0x1a80,人形風車リルゼット,Windmill Mech Lilisette,-1,-1,16,,
RoboDesc.opb,0xc624,0x1 0x1a84,人形風車リルゼット,Windmill Mech Lilisette,124,16,16,,
RoboDesc.opb,0xc637,0x1 0x1a90,"　風車の姿をした
人形。西方の山奥
にある山工房で製
造された。巨大風
車で突風をおこし、
攻撃する。また、
風車を前に突き出
し槍のように使用
することもできる。
　背面の家は居住
空間になっている。","　A mech in the shape of a windmill. It was made by the Mountain Workshop, which lies deep within the mountains to the west. It can attack by generating a huge gust of wind. The windmill can also be stuck out in front and used for jousting.
　The house in the back doubles up as a living area.",114,176,16,,
RoboDesc.opb,0xc702,0x1 0x1a94,"　回転レバーを回
すと、風車を回転。
素早く回すことで、
突風をおこす。
　左側のスイッチ
で風車を槍のよう
に突き出す。","  Spinner: Turn to rotate the windmill. Turn it quickly to produce a gust of wind.
  Left switch: Thrust the windmill like a lance.",114,176,16,,
RoboDesc.opb,0xc77d,0x1 0x1aac,人形風車リルガノ,Windmill Mech Liligano,-1,-1,16,,
RoboDesc.opb,0xc78e,0x1 0x1ab0,人形風車リルガノ,|Windmill Mech Liligano,124,16,16,,
RoboDesc.opb,0xc79f,0x1 0x1abc,"　リルゼットの改
良型。トータル性
能が向上し、高い
戦闘力を持つ人形
となった。
　この人形を製造
した山工房は、リ
ルガノ製造後に倒
産したため、人形
風車はこれが最後
のモデルとなった。","　An enhanced version of the Lilisette. It's overall efficiency has been improved, making it a mech with great combat potential.
　The Mountain Workshop who created this mech went bankrupt after making the Liligano, meaning this is the last model in the line of the Windmill Mechs.",114,176,16,,
RoboDesc.opb,0xc860,0x1 0x1ac0,"　回転レバーを回
すと、風車を回転。
素早く回すことで、
突風をおこす。
　左側のスイッチ
で風車を槍のよう
に突き出す。","  Spinner: Turn to rotate the windmill. Turn it quickly to produce a gust of wind.
  Left switch: Thrust the windmill like a lance.",114,176,16,,
RoboDesc.opb,0xc8db,0x1 0x1ad8,人形重機ローザー,HM Mech Rosa,-1,-1,16,,
RoboDesc.opb,0xc8ec,0x1 0x1adc,人形重機ローザー,|HM Mech Rosa,124,16,16,,
RoboDesc.opb,0xc8fd,0x1 0x1ae8,"　ブルドーザー型
の人形。戦闘力は
ないが、運搬能力
は非常に優れてい
る。作業用として、
ぜひ１台買ってお
きたい人形だ。
　人型形態では、
ボタンを押すと、
掴んだ物を/c5その場
に置く/c3ことが可能。","　A mech in the shape of a bulldozer. It doesn't have any combat abilities, but it's hauling abilities are second to none. To anyone after mechs for industrial use, this is the one they absolutely wish to own.
　In humanoid form, pressing the button will /c5put down/c3 any object that is currently being held.",114,176,16,,
RoboDesc.opb,0xc9ca,0x1 0x1aec,"/c5ブルドーザー/c3：レ
バーを動かすとブ
レードが上下する。
/c5人型/c3：右上のレバ
ーで腕を動かす。
ボタンを押すと、
掴んだ物をその場
に置く。左下のレ
バーで腕を伸縮。","/c5Bulldozer/c3:
  Lever: Move the blade up and down.
/c5Human Form/c3:
  Upper-right lever: Move the arms.
  Button: Push to drop whatever object is being held.
  Lower-left lever: Extend and contract the arms.",114,176,16,,
RoboDesc.opb,0xca79,0x1 0x1b04,人形重機ローザー２,HM Mech Rosa-2,-1,-1,16,,
RoboDesc.opb,0xca8c,0x1 0x1b08,人形重機ローザー２,|HM Mech Rosa-2,124,16,16,,
RoboDesc.opb,0xca9f,0x1 0x1b14,"　ローザーの改良
型。パワーが上昇。
アームの力はかな
りのもので、敵を
殴りつければ、大
きなダメージを与
えることもできる。","　An enhanced version of the Rosa. Its powers have grown. The arms are now significantly stronger, and can deal large amounts of damage when used to strike at an enemy.",114,176,16,,
RoboDesc.opb,0xcb20,0x1 0x1b18,"/c5ブルドーザー/c3：レ
バーを動かすとブ
レードが上下する。
/c5人型/c3：右上のレバ
ーで腕を動かす。
ボタンを押すと、
掴んだ物をその場
に置く。左下のレ
バーで腕を伸縮。","/c5Bulldozer/c3:
  Lever: Move the blade up and down.
/c5Human Form/c3:
  Upper-right lever: Move the arms.
  Button: Push to drop whatever object is being held.
  Lower-left lever: Extend and contract the arms.",114,176,16,,
RoboDesc.opb,0xcbcf,0x1 0x1b30,人形重機ローザー３,HM Mech Rosa-3,-1,-1,16,,
RoboDesc.opb,0xcbe2,0x1 0x1b34,人形重機ローザー３,|HM Mech Rosa-3,124,16,16,,
RoboDesc.opb,0xcbf5,0x1 0x1b40,"　ローザーの最終
型。アームのパワ
ーがさらに上昇。
非常に強力な人形
となった。","　The final version of the Rosa. It's arms have grown even stronger, making it an incredibly powerful mech.",114,176,16,,
RoboDesc.opb,0xcc48,0x1 0x1b44,"/c5ブルドーザー/c3：レ
バーを動かすとブ
レードが上下する。
/c5人型/c3：右上のレバ
ーで腕を動かす。
ボタンを押すと、
掴んだ物をその場
に置く。左下のレ
バーで腕を伸縮。","/c5Bulldozer/c3:
  Lever: Move the blade up and down.
/c5Human Form/c3:
  Upper-right lever: Move the arms.
  Button: Push to drop whatever object is being held.
  Lower-left lever: Extend and contract the arms.",114,176,16,,
RoboDesc.opb,0xccf7,0x1 0x1b5c,爆銃人形グレイン,Bazooka Mech Grain,-1,-1,16,,
RoboDesc.opb,0xcd08,0x1 0x1b60,爆銃人形グレイン,|Bazooka Mech Grain,124,16,16,! 101,
RoboDesc.opb,0xcd19,0x1 0x1b6c,"　炸裂弾を撃ち出
す/c5特殊ランチャー/c3
を武器とする人形。
重さの違う/c5三種類
の炸裂弾/c3を発射可
能。軽い炸裂弾は
飛距離があり、重
い炸裂弾は破壊力
に優れる。重い炸
裂弾の爆破範囲は
爆砕人形以上。","　A mech armed with /c5special launcher/c3 that shoots grenades. It can fire out/c5 3 kinds of grenades/c3 with differing weights. Lightweight grenades can be used long-distance, and as they get heavier their destructive power outweighs one another. The blast radius of the heavyweight grenades are greater than those of the Blast Mech's bombs.",114,176,16,,
RoboDesc.opb,0xcdea,0x1 0x1b70,"/c5電車型/c3：マスコン
ハンドルを回すと
加速。ブレーキハ
ンドルで減速。
方向調整レバーを
左右に動かすこと
で向きを変える。
/c5人型/c3：発射したい
炸裂弾を発射口に
入れてからトリガ
ーを引く。","/c5Train Mode/c3:
  Lever: Accelerate.
  Brake handle: Slow down.
  Direction lever: Turn.
/c5Human Form/c3:
  Place the explosive you want to fire into the launch port, then pull the trigger.",114,176,16,,
RoboDesc.opb,0xceb3,0x1 0x1b88,爆銃人形グレイン改,Bazooka Mech Nu-Grain,-1,-1,16,,
RoboDesc.opb,0xcec6,0x1 0x1b8c,爆銃人形グレイン改,Bazooka Mech Nu-Grain,124,16,16,,
RoboDesc.opb,0xced9,0x1 0x1b98,"　爆銃人形の強化
型。基本性能が向
上。重い炸裂弾の
爆破範囲もわずか
に広がっている。
ただし、弾数より
破壊力の増加を優
先したため、搭載
弾薬数は変わって
いない。","　An enhanced version of the Bazooka Mech. It's basic performance has been improved. The blast radius of the heavyweight grenades has also been expanded slightly. However, the amount of ammunition on-board has not increased, as priority was given to boosting their destructive power instead.",114,176,16,,
RoboDesc.opb,0xcf84,0x1 0x1b9c,"/c5電車型/c3：マスコン
ハンドルを回すと
加速。ブレーキハ
ンドルで減速。
方向調整レバーを
左右に動かすこと
で向きを変える。
/c5人型/c3：発射したい
炸裂弾を発射口に
入れてからトリガ
ーを引く。","/c5Train Mode/c3:
  Lever: Accelerate.
  Brake handle: Slow down.
  Direction lever: Turn.
/c5Human Form/c3:
  Place the explosive you want to fire into the launch port, then pull the trigger.",114,176,16,,
RoboDesc.opb,0xd04d,0x1 0x1bb4,爆銃人形グレインＳ,Bazooka Mech Grain-S,-1,-1,16,,
RoboDesc.opb,0xd060,0x1 0x1bb8,爆銃人形グレインＳ,|Bazooka Mech Grain-S,124,16,16,,
RoboDesc.opb,0xd073,0x1 0x1bc4,"　爆銃人形の最終
形。炸裂弾の破壊
力が劇的に上昇。
　また重い炸裂弾
の搭載数を１発だ
け増やすことに成
功している。","　The final version of the Bazooka Mech. The destructive power of the grenades has risen dramatically.
　In addition, an extra heavyweight grenade was successfully equipped. ",114,176,16,,
RoboDesc.opb,0xd0ec,0x1 0x1bc8,"/c5電車型/c3：マスコン
ハンドルを回すと
加速。ブレーキハ
ンドルで減速。
方向調整レバーを
左右に動かすこと
で向きを変える。
/c5人型/c3：発射したい
炸裂弾を発射口に
入れてからトリガ
ーを引く。","/c5Train Mode/c3:
  Lever: Accelerate.
  Brake handle: Slow down.
  Direction lever: Turn.
/c5Human Form/c3:
  Place the explosive you want to fire into the launch port, then pull the trigger.",114,176,16,,
RoboDesc.opb,0xd1b5,0x1 0x1be0,長弓人形オーファ,Longbow Mech Aufa,-1,-1,16,,
RoboDesc.opb,0xd1c6,0x1 0x1be4,長弓人形オーファ,|Longbow Mech Aufa,124,16,16,,
RoboDesc.opb,0xd1d7,0x1 0x1bf0,"　/c5長弓/c3を持った人
形。構造はシンプ
ルで、変形機構は
持たない。
　通常の矢の他に、
特殊な矢（/c5超兵器
ブラストアロー/c3）
を搭載。ブラスト
アローは着弾する
と４０メートルほ
どの爆発をおこす。","　A mech armed with a /c5longbow/c3. It's design is simple and doesn't have a transformation mechanism.
　In addition to normal arrows, special arrows (/c5Super Weapon Blast Arrows/c3), are also equipped. The Blast Arrows have an detonation zone of around 40 metres from where they first land. ",114,176,16,,
RoboDesc.opb,0xd2a6,0x1 0x1bf4,"　コクピットに置
かれた弓と、人形
が持つマリオネッ
トボウは、ワイヤ
ーで連結されてい
る。弓を下に引い
てから離すと発射。
左のボタンを押す
とブラストアロー
装填。ダイヤルで
弓を上下する。","  The bow in the cockpit and the Mech's Marionette Bow are connected by wires. Pull the bow down and release it.
  Left button: Load a Blast Arrow.
  Dial: Raise or lower the bow.",114,176,16,,
RoboDesc.opb,0xd36b,0x1 0x1c0c,強弓人形ローファ,Warbow Mech Roufa,-1,-1,16,,
RoboDesc.opb,0xd37c,0x1 0x1c10,強弓人形ローファ,|Warbow Mech Roufa,124,16,16,,
RoboDesc.opb,0xd38d,0x1 0x1c1c,"　長弓人形のカス
タム型。優秀な人
形使いの専用機と
して、再調整され
たもの。性能的に
は長弓人形とそれ
ほど大きな差はな
いが、弓の威力が
増したことは大き
い。ブラストアロ
ーの搭載数も増加。","　A custom version of the Longbow Mech. It has been re-tuned for the exclusive use  of superior puppeteers. There is not that much difference in performance compared to the Longbow Mech, but the power of the bow itself is significantly larger. The number of Blast Arrows equipped has also increased.",114,176,16,,
RoboDesc.opb,0xd454,0x1 0x1c20,"　コクピットに置
かれた弓と、人形
が持つマリオネッ
トボウは、ワイヤ
ーで連結されてい
る。弓を下に引い
てから離すと発射。
左のボタンを押す
とブラストアロー
装填。ダイヤルで
弓を上下する。","  The bow in the cockpit and the Mech's Marionette Bow are connected by wires. Pull the bow down and release it.
  Left button: Load a Blast Arrow.
  Dial: Raise or lower the bow.",114,176,16,,
RoboDesc.opb,0xd519,0x1 0x1c38,魔弓将軍ジンファ,Demonbow General Jinnfa,-1,-1,16,,Djinn?
RoboDesc.opb,0xd52a,0x1 0x1c3c,魔弓将軍ジンファ,|Demonbow General Jinnfa,124,16,16,,
RoboDesc.opb,0xd53b,0x1 0x1c48,"　長弓人形の最終
形。兜の造形にこ
だわり、より和的
なテイストを持つ
人形となった。
　ブラストアロー
の搭載数もさらに
増加。","　The final version of the Longbow Mech. A lot of time was spent fussing over the design of the Kabuto Helmet, resulting in a mech with a Japanese flair.
　The number of Blast Arrows equipped has further increased.",114,176,16,,
RoboDesc.opb,0xd5be,0x1 0x1c4c,"　コクピットに置
かれた弓と、人形
が持つマリオネッ
トボウは、ワイヤ
ーで連結されてい
る。弓を下に引い
てから離すと発射。
左のボタンを押す
とブラストアロー
装填。ダイヤルで
弓を上下する。","  The bow in the cockpit and the Mech's Marionette Bow are connected by wires. Pull the bow down and release it.
  Left button: Load a Blast Arrow.
  Dial: Raise or lower the bow.",114,176,16,,
RoboDesc.opb,0xd683,0x1 0x1c64,ゼンマイ人形　水星号,Wind-Up Mech (Mercury),-1,-1,16,,
RoboDesc.opb,0xd698,0x1 0x1c68,ゼンマイ人形　水星号,|Wind-Up Mech (Mercury),124,16,16,,
RoboDesc.opb,0xd6ad,0x1 0x1c74,"　ゼンマイ動力の
人形。ネジを巻く
ことで動作する。
　非力な印象があ
るが、意外にも性
能は高い。
　胸部が開閉し、
中から/c5プラズマ光
線砲/c3があらわれる。
　頭部にも/c5プラズ
マショット/c3を搭載。","　A mech powered by a wind-up motor. It works by winding up a spring with a key.
　Although it may appear useless at first glance, it's actually a surprisingly powerful mech.
　The chest opens and closes to reveal a /c5Plasma Raygun/c3.
　Its head is also equipped with a /c5Plasma Shot/c3.",114,176,16,,
RoboDesc.opb,0xd77c,0x1 0x1c78,"/c5車/c3：ゼンマイを巻
くと前進。左側の
２つのボタンで方
向転換する。
/c5人型/c3：４つのスイ
ッチで操作。スイ
ッチをオンにする
とさまざまな動作
をするが、その間、
ゼンマイの消耗が
激しくなる。","/c5Car/c3: Wind the spring to move, and use the buttons to turn.
/c5Human Form/c3: Operate using the four switches. Turning on the switches performs various functions, but winds the power spring down.",114,176,16,,
RoboDesc.opb,0xd847,0x1 0x1c90,ゼンマイ人形　木星号,Wind-Up Mech (Jupiter),-1,-1,16,,
RoboDesc.opb,0xd85c,0x1 0x1c94,ゼンマイ人形　木星号,|Wind-Up Mech (Jupiter),124,16,16,,
RoboDesc.opb,0xd871,0x1 0x1ca0,"　ゼンマイ人形の
強化型。ゼンマイ
の巻ける量が増加。
一度のネジ巻きで、
より長期行動が可
能になった。","　An enhanced version of the Wind-Up Mech. The amount that the spring can be wound-up has increased. Once the motor has been wound with the key, this mech can operate for a longer time period than it's predecessor.",114,176,16,,
RoboDesc.opb,0xd8dc,0x1 0x1ca4,"/c5車/c3：ゼンマイを巻
くと前進。左側の
２つのボタンで方
向転換する。
/c5人型/c3：４つのスイ
ッチで操作。スイ
ッチをオンにする
とさまざまな動作
をするが、その間、
ゼンマイの消耗が
激しくなる。","/c5Car/c3: Wind the spring to roll, and use the buttons to turn.
/c5Human Form/c3: Operate using the four switches. Turning on the switches performs various functions, but winds the power spring down.",114,176,16,,
RoboDesc.opb,0xd9a7,0x1 0x1cbc,ゼンマイ人形　金星号,Wind-Up Mech (Venus),-1,-1,16,,
RoboDesc.opb,0xd9bc,0x1 0x1cc0,ゼンマイ人形　金星号,|Wind-Up Mech (Venus),124,16,16,,
